3007;A POINT;3007;A POINT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;23;CUISSONS ^^^^^; ;; ;;
3008;BIEN CUIT;3008;BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;23;CUISSONS ^^^^^; ;; ;;
3009;TRES BIEN CUIT;3009;TRES BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;23;CUISSONS ^^^^^; ;; ;;
3010;POELE;3010;POELE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;23;CUISSONS ^^^^^; ;; ;;
3011;GRILLE;3011;GRILLE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;23;CUISSONS ^^^^^; ;; ;;
3012;BAVEUSE;3012;BAVEUSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;23;CUISSONS ^^^^^; ;; ;;
3015;PREPARE;3015;PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;23;CUISSONS ^^^^^; ;; ;;
3016;NON PREPARE;3016;NON PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;23;CUISSONS ^^^^^; ;; ;;
3682;BLEU;3004;BLEU; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3683;SAIGNANT;3005;SAIGNANT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3684;ROSE;3006;ROSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3685;A POINT;3007;A POINT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3686;BIEN CUIT;3008;BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3687;TRES BIEN CUIT;3009;TRES BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3688;POELE;3010;POELE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3689;GRILLE;3011;GRILLE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3690;BAVEUSE;3012;BAVEUSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3693;PREPARE;3015;PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3694;NON PREPARE;3016;NON PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;39;CUISSONS GARNIT^^^^^;37;CHANT GARNITURE ^^^^; ;;
3662;BLEU;3004;BLEU; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3662;BLEU;3004;BLEU; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3663;SAIGNANT;3005;SAIGNANT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3663;SAIGNANT;3005;SAIGNANT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3664;ROSE;3006;ROSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3664;ROSE;3006;ROSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3665;A POINT;3007;A POINT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3665;A POINT;3007;A POINT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3666;BIEN CUIT;3008;BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3666;BIEN CUIT;3008;BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3667;TRES BIEN CUIT;3009;TRES BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3667;TRES BIEN CUIT;3009;TRES BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3668;POELE;3010;POELE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3668;POELE;3010;POELE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3669;GRILLE;3011;GRILLE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3669;GRILLE;3011;GRILLE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3670;BAVEUSE;3012;BAVEUSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3670;BAVEUSE;3012;BAVEUSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3673;PREPARE;3015;PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3673;PREPARE;3015;PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3674;NON PREPARE;3016;NON PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;Aide menu; ;;
3674;NON PREPARE;3016;NON PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;38;CUISSONS MENU^^^^^;250;RAPPEL MENU; ;;
3832;BLEU;3004;BLEU; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3833;SAIGNANT;3005;SAIGNANT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3834;ROSE;3006;ROSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3835;A POINT;3007;A POINT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3836;BIEN CUIT;3008;BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3837;TRES BIEN CUIT;3009;TRES BIEN CUIT; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3838;POELE;3010;POELE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3839;GRILLE;3011;GRILLE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3840;BAVEUSE;3012;BAVEUSE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3843;PREPARE;3015;PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
